110	77	24	10.000000
111	188	97	8.000000
112	36	14	9.000000
113	141	128	4.000000
114	9	34	8.000000
115	192	187	4.000000
116	70	132	10.000000
117	150	111	1.000000
118	20	88	5.000000
119	89	9	5.000000
120	199	9	5.000000
121	93	90	9.000000
122	162	7	5.000000
123	55	177	8.000000
124	12	27	9.000000
125	117	189	2.000000
126	81	66	7.000000
127	21	172	7.000000
128	152	72	4.000000
129	199	23	5.000000
130	136	149	8.000000
131	24	27	9.000000
132	199	163	3.000000
133	139	31	10.000000
134	66	180	3.000000
135	67	90	9.000000
136	106	26	2.000000
137	0	119	9.000000
138	185	147	1.000000
139	197	189	1.000000
140	10	145	2.000000
141	43	146	2.000000
142	98	187	10.000000
143	60	104	2.000000
144	110	72	6.000000
145	79	35	10.000000
146	124	184	7.000000
147	71	139	5.000000
148	100	33	10.000000
149	25	133	2.000000
150	184	137	1.000000
151	65	99	6.000000
152	16	156	2.000000
153	55	158	8.000000
154	123	63	4.000000
155	96	14	10.000000
156	54	78	9.000000
157	42	15	10.000000
158	183	74	6.000000
159	91	164	2.000000
160	186	83	4.000000
161	86	144	5.000000
162	179	1	2.000000
163	139	28	8.000000
164	123	188	4.000000
165	103	169	6.000000
166	95	139	6.000000
167	187	0	8.000000
168	139	44	4.000000
169	59	168	8.000000
170	84	36	10.000000
171	195	77	7.000000
172	149	36	10.000000
173	0	21	9.000000
174	74	177	10.000000
175	1	99	5.000000
176	75	78	8.000000
177	192	148	6.000000
178	146	4	1.000000
179	8	57	10.000000
180	8	157	9.000000
181	71	40	3.000000
182	127	45	5.000000
183	68	160	10.000000
184	133	169	10.000000
185	54	74	10.000000
186	90	111	9.000000
187	60	112	8.000000
188	148	75	9.000000
189	68	25	6.000000
190	65	29	1.000000
191	73	30	4.000000
192	114	142	3.000000
193	96	114	4.000000
194	41	15	4.000000
195	29	25	8.000000
196	8	20	9.000000
197	126	1	9.000000
198	192	115	5.000000
199	187	3	4.000000
200	68	32	9.000000
201	185	110	4.000000
202	91	128	2.000000
203	99	148	8.000000
204	174	58	5.000000
205	124	126	1.000000
206	12	55	2.000000
207	37	81	2.000000
208	154	155	9.000000
209	77	79	4.000000
210	69	128	3.000000
211	67	1	9.000000
212	120	146	6.000000
213	62	136	8.000000
214	41	151	9.000000
215	31	97	6.000000
216	25	37	9.000000
217	136	94	9.000000
218	152	105	5.000000
219	157	139	10.000000
220	98	66	7.000000
221	115	188	6.000000
222	196	8	5.000000
223	62	180	1.000000
224	198	151	9.000000
225	143	199	8.000000
226	88	190	8.000000
227	11	122	10.000000
228	185	121	9.000000
229	165	169	3.000000
230	61	132	3.000000
231	23	144	7.000000
232	145	134	6.000000
233	47	88	5.000000
234	58	8	4.000000
235	102	57	10.000000
236	44	126	7.000000
237	151	157	7.000000
238	166	146	4.000000
239	80	109	7.000000
240	182	181	10.000000
241	119	167	8.000000
242	38	118	6.000000
243	98	117	7.000000
244	97	49	7.000000
245	8	11	6.000000
246	49	169	2.000000
247	165	83	6.000000
248	122	188	6.000000
249	147	41	7.000000
250	113	192	5.000000
251	103	173	4.000000
252	128	51	4.000000
253	119	31	9.000000
254	106	7	4.000000
255	83	103	4.000000
256	188	83	9.000000
257	134	13	2.000000
258	145	17	3.000000
259	139	116	7.000000
260	4	113	6.000000
261	199	72	8.000000
262	63	13	5.000000
263	39	20	3.000000
264	198	176	2.000000
265	107	192	8.000000
266	92	104	5.000000
267	39	117	10.000000
268	73	122	6.000000
269	136	6	10.000000
270	87	9	7.000000
271	94	118	7.000000
272	148	153	7.000000
273	178	58	4.000000
274	145	54	3.000000
275	11	81	4.000000
276	102	171	1.000000
277	143	185	7.000000
278	171	198	1.000000
279	164	137	6.000000
280	181	169	5.000000
281	84	2	5.000000
282	112	41	2.000000
283	95	163	8.000000
284	62	168	5.000000
285	5	172	5.000000
286	105	110	3.000000
287	165	104	3.000000
288	188	148	8.000000
289	137	80	6.000000
290	15	58	1.000000
291	104	59	3.000000
292	47	155	5.000000
293	61	112	5.000000
294	59	94	8.000000
295	30	135	8.000000
296	131	170	4.000000
297	199	177	2.000000
298	153	115	7.000000
299	176	107	1.000000
300	54	102	1.000000
301	120	107	5.000000
302	49	151	7.000000
303	151	194	7.000000
304	120	68	8.000000
305	52	122	2.000000
306	161	38	2.000000
307	149	144	8.000000
308	176	129	8.000000
309	163	107	2.000000
310	68	127	6.000000
311	170	10	2.000000
312	135	68	8.000000
313	98	54	7.000000
314	100	39	1.000000
315	195	159	5.000000
316	193	132	3.000000
317	45	85	3.000000
318	86	148	7.000000
319	157	22	1.000000
320	40	49	10.000000
321	150	120	10.000000
322	63	75	5.000000
323	155	79	4.000000
324	29	39	6.000000
325	36	42	2.000000
326	2	111	1.000000
327	2	198	10.000000
328	90	174	5.000000
329	117	127	10.000000
330	17	113	2.000000
331	6	11	5.000000
332	170	3	4.000000
333	137	96	9.000000
334	191	32	4.000000
335	192	157	4.000000
336	25	177	10.000000
337	73	186	5.000000
338	14	19	3.000000
339	159	79	9.000000
340	129	25	9.000000
341	88	67	10.000000
342	194	84	10.000000
343	79	154	6.000000
344	189	184	6.000000
345	195	31	10.000000
346	121	157	10.000000
347	46	4	9.000000
348	145	19	2.000000
349	3	95	9.000000
350	191	2	1.000000
351	62	70	4.000000
352	14	145	10.000000
353	47	49	7.000000
354	47	179	7.000000
355	32	19	5.000000
356	5	149	1.000000
357	30	88	10.000000
358	164	103	4.000000
359	59	182	5.000000
360	74	58	9.000000
361	83	160	6.000000
362	160	162	10.000000
363	69	32	4.000000
364	135	112	6.000000
365	20	82	5.000000
366	98	33	9.000000
367	49	90	7.000000
368	170	36	9.000000
369	181	165	2.000000
370	181	2	5.000000
371	112	119	9.000000
372	60	165	1.000000
373	55	188	6.000000
374	107	50	5.000000
375	121	92	9.000000
376	38	168	5.000000
377	77	151	6.000000
378	118	48	9.000000
379	50	196	8.000000
380	59	151	6.000000
381	108	121	1.000000
382	83	134	1.000000
383	120	36	5.000000
384	5	87	7.000000
385	187	93	10.000000
386	151	89	10.000000
387	108	162	7.000000
388	27	23	9.000000
389	64	43	5.000000
390	54	8	4.000000
391	79	20	9.000000
392	70	175	2.000000
393	45	44	5.000000
394	21	66	2.000000
395	155	109	7.000000
396	197	7	9.000000
397	59	65	3.000000
398	176	4	5.000000
399	51	17	9.000000
400 16  26  1.000000
401 26  183 10.00000
402 183 125 9.000000
403 125 34  2.000000
404 34  72  7.000000
405 72  193 3.000000
406 138 130 5.000000
407 130 16  6.000000
