389	157	14	2.000000
390	106	132	2.000000
391	183	114	1.000000
392	180	11	6.000000
393	173	142	9.000000
394	58	63	7.000000
395	166	82	8.000000
396	128	62	3.000000
397	54	174	6.000000
398	92	172	4.000000
399	110	144	9.000000
