151	110	95	1.000000
152	10	179	8.000000
153	35	28	10.000000
154	105	179	1.000000
155	128	100	6.000000
156	167	49	9.000000
157	121	57	5.000000
158	104	139	4.000000
159	93	188	8.000000
160	93	165	1.000000
161	199	140	4.000000
162	183	113	1.000000
163	130	120	7.000000
164	186	191	3.000000
165	33	53	1.000000
166	58	166	9.000000
167	74	2	3.000000
168	95	176	1.000000
169	92	120	2.000000
170	24	44	4.000000
171	25	49	1.000000
172	77	127	5.000000
173	75	139	2.000000
174	149	15	4.000000
175	81	48	6.000000
176	69	107	8.000000
177	183	60	3.000000
178	195	19	9.000000
179	17	116	5.000000
180	34	52	3.000000
181	4	166	1.000000
182	12	145	1.000000
183	19	178	10.000000
184	24	183	2.000000
185	30	9	4.000000
186	58	90	3.000000
187	179	124	4.000000
188	131	54	2.000000
189	127	146	4.000000
190	194	72	8.000000
191	2	153	4.000000
192	38	197	4.000000
193	126	137	7.000000
194	110	56	1.000000
195	182	27	10.000000
196	37	179	2.000000
197	22	101	5.000000
198	134	128	4.000000
199	36	100	1.000000
200	21	74	7.000000
201	4	194	2.000000
202	144	184	3.000000
203	34	40	4.000000
204	10	198	4.000000
205	98	103	2.000000
206	176	15	10.000000
207	128	58	10.000000
208	95	146	3.000000
209	78	156	7.000000
210	79	109	8.000000
211	163	64	5.000000
212	98	105	2.000000
213	186	184	8.000000
214	181	82	7.000000
215	83	106	10.000000
216	98	126	9.000000
217	70	129	9.000000
218	67	29	5.000000
219	151	21	10.000000
220	65	103	4.000000
221	168	45	4.000000
222	153	141	3.000000
223	19	47	1.000000
224	132	15	4.000000
225	90	193	5.000000
226	163	100	9.000000
227	61	149	2.000000
228	61	168	8.000000
229	197	59	1.000000
230	45	71	8.000000
231	95	91	6.000000
232	147	154	6.000000
233	86	67	10.000000
234	199	57	6.000000
235	59	12	8.000000
236	95	70	10.000000
237	135	174	7.000000
238	139	141	9.000000
239	199	105	6.000000
240	118	193	7.000000
241	15	86	7.000000
242	118	5	9.000000
243	195	56	2.000000
244	139	61	10.000000
245	87	34	10.000000
246	159	145	5.000000
247	8	45	8.000000
248	176	157	3.000000
249	41	138	4.000000
250	23	70	6.000000
251	167	9	4.000000
252	46	105	3.000000
253	78	185	6.000000
254	161	177	1.000000
255	161	186	2.000000
256	1	95	4.000000
257	66	128	8.000000
258	1	184	3.000000
259	150	87	1.000000
260	177	72	3.000000
261	126	36	4.000000
262	111	125	7.000000
263	85	195	10.000000
264	84	107	2.000000
265	6	85	10.000000
266	59	140	3.000000
267	141	21	1.000000
268	151	96	8.000000
269	174	156	3.000000
270	140	188	5.000000
271	118	22	3.000000
272	29	186	9.000000
273	90	123	4.000000
274	167	170	5.000000
275	169	2	9.000000
276	45	49	5.000000
277	98	66	7.000000
278	57	5	7.000000
279	183	88	3.000000
280	69	67	5.000000
281	190	186	9.000000
282	35	136	1.000000
283	137	102	6.000000
284	27	95	9.000000
285	120	115	4.000000
286	58	6	4.000000
287	186	18	2.000000
288	62	117	8.000000
289	158	177	6.000000
290	176	191	7.000000
291	140	145	7.000000
292	119	86	8.000000
293	88	75	3.000000
294	137	29	6.000000
295	39	108	3.000000
296	145	99	4.000000
297	173	152	7.000000
298	158	56	1.000000
299	27	19	1.000000
300	24	176	6.000000
301	171	8	10.000000
302	42	44	10.000000
303	56	38	1.000000
304	137	15	5.000000
305	3	58	1.000000
306	21	188	4.000000
307	141	56	3.000000
308	54	134	8.000000
309	168	187	9.000000
310	100	95	10.000000
311	80	157	3.000000
312	75	109	4.000000
313	196	51	6.000000
314	74	191	7.000000
315	139	51	6.000000
316	172	194	5.000000
317	182	138	3.000000
318	150	169	9.000000
319	110	194	5.000000
320	187	132	9.000000
321	110	145	9.000000
322	98	197	1.000000
323	154	174	6.000000
324	131	134	1.000000
325	116	53	7.000000
326	73	175	7.000000
327	121	103	2.000000
328	93	164	9.000000
329	173	199	2.000000
330	29	180	10.000000
331	166	149	9.000000
332	118	153	8.000000
333	46	80	8.000000
334	75	42	7.000000
335	10	17	2.000000
336	42	131	10.000000
337	113	133	3.000000
338	194	163	4.000000
339	36	181	2.000000
340	48	11	5.000000
341	125	37	1.000000
342	195	119	2.000000
343	19	146	1.000000
344	77	92	10.000000
345	91	53	10.000000
346	196	98	5.000000
347	126	41	8.000000
348	155	115	3.000000
349	155	175	6.000000
350	162	173	4.000000
351	71	92	5.000000
352	11	51	7.000000
353	27	150	1.000000
354	94	143	2.000000
355	192	167	6.000000
356	44	81	3.000000
357	165	104	5.000000
358	33	24	10.000000
359	114	143	7.000000
